,Date,Number of stocks traded,turnover,Opening price,Highest price,Lowest price,Closing price,Price difference,Number of transactions
0,103/03/03,"6,206,286","1,363,786,492",220.0,223.0,217.0,222.5,2.5,"3,558"
1,103/03/04,"5,513,619","1,220,957,180",220.0,223.5,219.5,220.0,-2.5,"3,577"
2,103/03/05,"6,865,107","1,519,045,826",221.5,224.0,218.0,218.0,-2.0,"3,696"
3,103/03/06,"8,127,806","1,806,891,626",219.0,225.0,219.0,221.0,3.0,"4,170"
4,103/03/07,"8,530,642","1,910,934,166",222.5,226.0,222.0,223.5,2.5,"4,223"
5,103/03/10,"4,328,875","961,466,682",223.5,225.0,220.0,223.5,0.0,"2,651"
6,103/03/11,"4,107,548","910,405,375",223.5,223.5,220.5,222.0,-1.5,"2,325"
7,103/03/12,"3,729,157","822,895,540",222.0,222.0,220.0,220.0,-2.0,"2,232"
8,103/03/13,"5,751,177","1,265,597,940",222.0,222.5,218.0,220.0,0.0,"3,270"
9,103/03/14,"6,171,897","1,342,007,752",217.0,219.0,215.5,216.0,-4.0,"3,450"
10,103/03/17,"2,828,098","615,009,212",217.0,219.5,216.0,216.5,0.5,"1,466"
11,103/03/18,"3,486,117","765,661,175",218.5,221.0,218.0,220.0,3.5,"2,483"
12,103/03/19,"4,459,182","981,889,540",221.0,222.0,219.0,220.0,0.0,"2,492"
13,103/03/20,"4,869,613","1,052,648,295",217.5,219.0,215.0,215.5,-4.5,"2,932"
14,103/03/21,"4,794,306","1,030,500,321",216.5,217.5,213.5,213.5,-2.0,"2,543"
15,103/03/24,"5,249,426","1,121,206,294",213.0,219.0,209.0,219.0,5.5,"3,489"
16,103/03/25,"4,800,723","1,057,531,914",219.0,221.5,218.0,221.0,2.0,"2,606"
17,103/03/26,"4,220,406","937,950,098",223.5,223.5,221.5,223.0,2.0,"2,246"
18,103/03/27,"4,446,891","987,532,802",223.0,223.5,221.5,222.0,-1.0,"1,988"
19,103/03/28,"3,652,152","811,824,011",223.5,224.5,220.5,220.5,-1.5,"2,192"
