,Post_Date_Time,News_ID,Headline,Author,Article_Content,Related_Stock_Number,Source
0,2017-12-13 18:41,704013,憶聲、川菱攜手攻空調市場 歌林品牌明年營收年增2成,鉅亨網記者楊伶雯 台北,憶聲 (3024-TW) 旗下倍適得將清算解散，明年將不再認列轉投資虧損，但營收也將減少，今 (13) 日與日本三菱重工空調台灣代理川菱工業集團簽署戰略合作合約，雙方將攜手搶進台灣空調市場，目標奪下市占第一，憶聲總經理張鏡湖表示，透過合作增加空調品項及業績，明年歌林品牌營收上看 12 億元，年增 2 成，將挹注集團營運。  張鏡湖指出，雙方將針對經銷通路與商用空調、家用空調商品，共同整合超過 800 間經銷據點，同時結合川菱在台經營近 50 年「一站式 Total Solution」空氣舒適管理專業理念、及歌林品牌深耕台灣 55 年的行銷經驗與通路連結，希望透過共同擴大對消費者的服務範圍、同時擴大市場占有率、挑戰台灣市場商用空調、家用空調第一寶座。   憶聲總經理張鏡湖看好明年歌林品牌明年營收上看 12 億。(鉅亨網記者楊伶雯攝)   他表示，歌林品牌通路包含傳統的經銷商通路、量販店及虛擬通路等，未來將針對雙方的產品共同銷售，由於川菱旗下三菱空調的價格屬中高價位，歌林則是中價位，在價格帶上有互補之外，銷售的機型也是互補，並不會重複，目前歌林空調品項 80 幾項，明年將增達 150 項，將可進一步挹注業績的成長。  張鏡湖說，歌林品牌今年的營收預估約達 10 億元，較去年有個位數的成長，今年銷售超過 360 萬件大小電器，今年成長最高的商品為冷氣，其次依序是洗衣機、冰箱及電視，其中冷氣銷售量達 2.5 萬台，預估明年將增至 4.5-5 萬台，其中約 5% 是三菱的產品；明年歌林品牌營收上看 12 億元，年增 2 成。  川菱工業集團董事長陳逸霖表示，「三菱 + 歌林」是許多台灣消費者共同的成長記憶，透過雙方合作，可望提供更多不同客層消費者，從商用到家用更多選擇，彼此業績也將有強大正面助益。  陳逸霖分析，雙方整合經銷商規模預計將達全省 800 家，業績成長挑戰 15-20％、包括商用空調、家用空調、一般家電可販售商品種類預計可成長 30% 以上。  2017 台股創紀錄盤據萬點，但蘋果概念股退去熱潮，股民們接下來該關注那些產業，又需要注意哪些風險?  鉅亨網邀請到知名部落客 阿斯匹靈與財經網紅 老王愛說笑一同為您分析 2018 的台股投資布局。 《鉅亨投資論見》12/14 下午兩點至晚上九點，全程免費直播  更多精彩內容請點入 -> https://goo.gl/ZJofET   憶聲日 K 線圖, ,wantgoo
