,Post_Date_Time,News_ID,Headline,Author,Article_Content,Related_Stock_Number,Source
0,2016-02-06 10:57,343486,可成科技：代子公司可發科技(宿遷)有限公司公告取得有價證券之相關資料,鉅亨網新聞中心,"【鉅亨網新聞中心】第二條　第20款1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:中國銀行人民幣“按期開放”理財產品2.事實發生日:105/2/5~105/2/53.交易數量、每單位價格及交易總金額:交易數量:  108,000,000 單位每單位價格: 人民幣 1.000 元交易總金額: 人民幣 108,000,000 元 (約當新台幣 544,860,000  元)4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關係人者，得免揭露其姓名）:中國銀行股份有限公司 (中國大陸)與公司關係:無5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額:不適用6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得及處分日期、價格及交易當時與公司之關係:不適用7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權帳面金額:不適用8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明認列情形）:不適用9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:交易以現金(匯款或支票)付清10.本次交易之決定方式、價格決定之參考依據及決策單位:交易決定方式: 依合約辦理 ; 價格決定之依據：依合約辦理決策單位: 依公司核決權限辦理11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股比例及權利受限情形（如質押情形）:可勝蘇州累積持有本交易證券數量: 57,000,000單位，總金額人民幣57,000,000 元(約當新台幣287,565,000元)，佔總規模:0.02%可利蘇州累積持有本交易證券數量: 402,000,000單位，總金額人民幣402,000,000 元(約當新台幣2,028,090,000元)，佔總規模:0.11%可成宿遷累積持有本交易證券數量: 25,000,000單位，總金額人民幣25,000,000 元(約當新台幣126,125,000元)，佔總規模:0.01%可功宿遷累積持有本交易證券數量: 356,500,000單位，總金額人民幣356,500,000 元(約當新台幣1,798,542,500元)，佔總規模:0.10%可勝泰州累積持有本交易證券數量: 469,500,000單位，總金額人民幣469,500,000 元(約當新台幣2,368,627,500元)，佔總規模:0.13%可發宿遷累積持有本交易證券數量: 108,000,000單位，總金額人民幣108,000,000 元(約當新台幣544,860,000元)，佔總規模:0.03%持股比例及權利受限情形: 無12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:占總資產之比例:  17.82%占股東權益之比例:  0.49%營運資金數額: 新台幣 -61,931 仟元  原因：提升資金效益13.經紀人及經紀費用:不適用14.取得或處分之具體目的或用途:取得短期投資15.本次交易表示異議董事之意見:無16.本次交易為關係人交易:否17.董事會通過日期:不適用18.監察人承認日期:不適用19.本次交易會計師出具非合理性意見:否20.其他敘明事項:無", ,wantgoo
