,TIME,TITLE,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
0,2020-05-25 09:21:58,美陸關係緊張！台股早盤急殺 失守月線,財經,"中美緊張局勢延續，台股25日開在10,812.94點，三大電子權值股台積電（2330）、大立光（3008）、鴻海（2317）股價開盤漲跌互見。不過加權指數出現一波急跌，截至9:20，大盤下跌76點，暫報10734點，失守月線。美國商務","中美緊張局勢延續，台股25日開在10,812.94點，三大電子權值股台積電（2330）、大立光（3008）、鴻海（2317）股價開盤漲跌互見。不過加權指數出現一波急跌，截至9:20，大盤下跌76點，暫報10734點，失守月線。

美國商務部突襲宣布，由於違反人權及威脅美國國家安全，新增33家大陸企業和機構至美國實體清單，22日美股漲跌互見，終場美股四大指數漲跌幅-0.04％至0.63％。

兆豐投顧指出，台股近期受美中關係緊張而拉回，所幸守月線支撐，又因美股在疫苗試驗利多、各州陸續解封、美國經濟可望在第三季重返成長、科技股創下波段新高，帶動台股反彈，並站回年線、萬一關卡。

不過，兆豐投顧指出，華為新限制令再度延燒、加上香港版國安法推出，中美關係再陷緊張，台股長黑拉回後，月線恐不易守住，先觀察5月4日低點10,650點是否有守，若不幸跌破，則恐再回測季線。",,中時新聞網,https://www.chinatimes.com/realtimenews/20200525001361-260410
