,TIME,TITLE,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
0,2020-06-24 09:43:10,《半導體》台積電蘋果香迷人 外資力拱,財經,蘋果線上全球開發者大會(WWDC 2020)登場，蘋果Mac改用自家晶片，台積電可望受惠。台積電(2330)本周二(23日)獲三大法人聯手買超17730張，外資更是買超不停手，台積電股價今開高4元達319元。據統計，外資自6月1日以來,"蘋果線上全球開發者大會(WWDC 2020)登場，蘋果Mac改用自家晶片，台積電可望受惠。台積電(2330)本周二(23日)獲三大法人聯手買超17730張，外資更是買超不停手，台積電股價今開高4元達319元。

據統計，外資自6月1日以來，僅6月15日賣超台積電6463張，其他交易日都是買超台積電，累計6月以來，外資買超台積電達15萬8716張。



蘋果線上全球開發者大會(WWDC 2020)22日登場，執行長庫克(Tim Cook)宣布未來Mac電腦將採用自家設計的ARM架構晶片「Apple Silicon」。據供應鏈表示，「Apple Silicon」將由台積電獨家代工，蘋果針對筆電和平板設計的A14X處理器將在第四季採用台積電5奈米量產。台積電ADR周二收56.76美元，上漲0.76美元或1.36%，折合新台幣每股約336.4元。台積電本周二(23日)收盤315元，今早盤攻上320元。

除了蘋果Mac改用自家晶片，台積電可望受惠外；市場傳出蘋果5G iPhone將在9月如期發布，並在10月初出貨，蘋果光也再度點亮台股行情。

先前傳出今年iPhone發表將延至年底，但近期又有消息指出，蘋果5G iPhone 12將在9月如期發布，並在10月初出貨。台積電下半年恐無法再接華為海思新訂單，市場原本預期第四季5奈米產能可能供給過剩，不過，隨著大客戶蘋果開始投產A14晶片，有助支撐台積電下半年業績達標。



",,中時新聞網,https://www.chinatimes.com/realtimenews/20200624001732-260410
