,TIME,TITLE,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
0,2020-01-13 10:17:32,《台北股市》盤中焦點股：世紀鋼、新光鋼、新日興、世芯、祥碩、順藥,財經,1.台積電(2330)：5奈米良率突破8成，16日法說將登場，早盤股價以342元開高。2.南亞科(2408)：總座釋出今年DRAM供需更健康展望全年樂觀消息，上周五外資轉買超，早盤股價續漲至87.3元。3.大立光(3008)：法人看好今年,"1.台積電(2330)：5奈米良率突破8成，16日法說將登場，早盤股價以342元開高。

2.南亞科(2408)：總座釋出今年DRAM供需更健康展望全年樂觀消息，上周五外資轉買超，早盤股價續漲至87.3元。

3.大立光(3008)：法人看好今年獲利可望再創新高，上周五獲三大法人聯手擴大買超計473張，早盤股價衝上5165元、躍過月線，惟調節賣壓隨即出籠。

4.京元電(2449)：董座表示成功卡位5G、AI等，樂觀看待2020營運，早盤股價開高走高近1.5%。

5.華東(8110)：外資持續買超，去年12月營收6.24億元，月增0.34%、年減2.57%，早盤股價開高走高約1.3%反應。

6.世紀鋼(9958)：風電事業吹高去年12月營收年增1.6倍，早盤股價一度飆上76元，飛過月線、季線。

7.新光鋼(2031)：鋼價走揚+風電題材，激勵早盤放量衝上33.1元，股價攀9餘月波段新高。

8.中鋼構(2013)：風電題材助攻，早盤爆量衝上25.8元、漲幅逾2.5%。

9.和泰車(2207)：2019大EPS上看22元，早盤股價攻克月線、達690元。

10.新日興(3376)：去年12月營收續創新高，月增2.77%、年增53.64%，吸引外資上周五轉買超，今早人氣火熱，股價漲逾7%。

11.南電(8046)：去年營收登5年高點，上周五獲三大法人聯手買超2290張，激勵早盤股價漲逾5%，攻克月線。

12.世芯-KY(3661)：上季營收衝高、去年亦創次高，今年業績可望再寫新高，早盤持續強漲逾4%。

13.頎邦(6147)：上月、去年營收創高，Q1淡季續強，不畏外資再度轉賣超，股價走揚逾2%。

14.漢唐(2404)：上季營收創次高、去年續飆新高，今年獲利挑戰逾1.5個股本，晨盤上揚近2%。

15.漢翔(2634)：上月營收月增17.61%，去年增加1.27%，以及政府政策概念股加持，早盤帶量高漲逾2.5%，一度衝上波段新高價。

16.高鐵(2633)：去年稅前EPS為1.38元，元月業績看漲，股價續漲近2%。

17.和碩(4938)：去年12月營收飆同期新高，晨盤上漲近3%，重返10日、20日線。

18.祥碩(5269)：上月營收雙增、去年亦成長0.64%，今年拚賺二股本，早盤衝漲逾5.5%，飆上波段新高價。

19.華經(2468)：早盤放量勁揚，急攻漲停，登近1年新高。

20.大亞(1609)：獲三大法人連12日買超，早盤挾量漲逾3%，站上所有均線。

21.大同(2371)：三大法人擴大買超，10日買超1403張，早盤漲逾3%。

22.高力(8996)：上月營收雙率雙增，三大法人連4日買超，早盤跳漲逾6%，改寫前高。

23.永冠-KY(1589)：去年營收寫歷年次高，泰國廠今年啟動，後市可期，早盤漲逾2%，創波段新高。

24.長佳(4550)：早盤多頭回神、亮燈漲停，突破30元關口。

25.致茂(2360)：SLT測試機台訂單滿到年底，開高走高5.5%，直接突破160元。

26.亞翔(6139)：今年營運展望樂觀，股價落底搭配選後台股雜音消除，今早漲幅逾6%。

27.長虹(5534)：今年兩棟廠辦完工投入辦公市場，上週五外資轉賣為買，激勵多方突破83元上方反壓。

28.潤泰材(8463)：蔡英文成功連任，風電「綠贏」概念股鍍金，漲幅逾7%。

29.康那香(9919)：武漢肺炎拉高防疫警戒，公司拚取得大陸口罩認證，將為營運添柴火，今早攻高3%。

30.華園(2702)：選後高雄概念股落難，打入跌停。

31.中裕(4147)：總統大選小英獲勝，生技股展開慶祝行情，早盤強彈5%，進逼越線。

32.上緯投控(3708)：執政黨獲勝，5+2產業長多，晨盤放量衝高4%，躍上各短均線上。

33.逸達(6576)：海外新藥證申請，營運可望添翼，早盤聞訊大漲8%，收復五日線。

34.毛寶(1732)：武漢病毒性肺炎疫情，帶動防疫概念股人氣高漲，早盤反彈5%，站穩5日線。

35.順藥(6535)：上月營收大躍進達1.47億元，激勵開盤跳空漲停鎖住，一舉收復各短均線。

36.常珵(8097)：買盤強力點火，推升早盤飆漲7%，挺進季線大關。

37.眾達-KY(4977)：上月營收連四月締新猷，激勵早盤勁彈4%，登上波段高峰。



",,中時新聞網,https://www.chinatimes.com/realtimenews/20200113001406-260410
